split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,seed
reference,B_branch_3,212,1.0,1.0,1.0,1.0,1.309225264885245e-17,-6.389019292655115e-17,5.592486641496248e-15,3.218599391201043e-15,-2.3566054767987756e-16,3.2688736413727485e-15,0.0,0.0,1.0,0.0,29,0.0,29,-4.873879078104449e-15,5.107025913275707e-15,1.0,pca,sparse_bridge,1
reference,B_branch_4,194,1.0,1.0,1.0,1.0,2.3692388257463187e-16,3.834275394323959e-16,4.21312469447959e-15,2.03617191835892e-15,3.834275394323959e-16,2.03617191835892e-15,0.0,0.0,,,0,,0,-2.4424906541753475e-15,3.5527136788004946e-15,1.0,pca,sparse_bridge,1
reference,B_branch_5,194,1.0,1.0,1.0,1.0,-3.6282546268679117e-16,-6.008939050806628e-17,3.98192361100095e-15,1.994395484958078e-15,-6.008939050806628e-17,1.994395484958078e-15,0.0,0.0,,,0,,0,-3.0753177782116883e-15,3.042011087472928e-15,1.0,pca,sparse_bridge,1
reference,B_branch_6,212,1.0,1.0,1.0,1.0,3.3516166781110225e-17,-2.5189494096448943e-16,5.616052696264236e-15,3.1112429194802147e-15,-2.0790497206424707e-16,3.0211682212559096e-15,0.0,0.0,1.0,0.0,17,0.0,17,-5.5511151231257985e-15,4.862776847858175e-15,1.0,pca,sparse_bridge,1
reference,bridge_near,356,1.0,1.0,1.0,1.0,-1.0166649045728049e-16,-2.1549553652134901e-16,6.254048465121599e-15,2.595614110661568e-15,-4.3878758304708216e-16,2.388538804944966e-15,0.0,0.0,1.0,0.0,4910,0.0,270,-3.9968028886505714e-15,3.88578058618804e-15,1.0,pca,sparse_bridge,1
query,all,2160,1.0,1.0,1.0,1.0,-5.174358883752549e-16,4.106797206826652e-17,1.2305948441330115e-14,5.893896481978796e-15,4.990863689398542e-17,5.8764207491837696e-15,0.0,0.0,1.0,0.0,2442,0.0,107,-8.992806499463809e-15,9.103828801926243e-15,1.0,pca,sparse_bridge,1
query,internal,2000,1.0,1.0,1.0,1.0,-5.5150328748274405e-16,7.494005416215158e-17,1.2605416710442801e-14,6.121214646270796e-15,8.160139230990255e-17,6.11477535272797e-15,0.0,0.0,1.0,0.0,42,0.0,42,-9.214851104388842e-15,9.348077867343804e-15,1.0,pca,sparse_bridge,1
query,A_spiral,667,1.0,1.0,1.0,1.0,-4.97519733224365e-16,1.0020303760479619e-16,1.6324273267475704e-14,7.350109193612839e-15,1.0220044034774999e-16,7.348111790869885e-15,0.0,0.0,1.0,0.0,15,0.0,15,-1.15907283770867e-14,1.1546319456101562e-14,1.0,pca,sparse_bridge,1
query,B_tree,666,1.0,1.0,1.0,1.0,-1.857039713862728e-16,-1.146897058471686e-16,4.834637861888707e-15,2.4491586603292496e-15,-9.735288984701595e-17,2.4311550437137066e-15,0.0,0.0,1.0,0.0,18,0.0,18,-4.052314039881829e-15,3.774758283725525e-15,1.0,pca,sparse_bridge,1
query,C_ellipse,667,1.0,1.0,1.0,1.0,-9.707377330758305e-16,2.390225282400575e-16,1.6645688658862712e-14,8.558870753557045e-15,2.3968832915437544e-16,8.559536554471362e-15,0.0,0.0,1.0,0.0,9,0.0,9,-1.3145040611561938e-14,1.4210854715201903e-14,1.0,pca,sparse_bridge,1
query,bridge_AB,80,1.0,1.0,1.0,1.0,1.3142265053999474e-15,-3.2057689836052314e-16,9.66032809301964e-15,3.3126279497253122e-15,-3.7747582837256214e-16,3.252953462151709e-15,0.0,0.0,1.0,0.0,1200,0.0,31,-4.81836792687319e-15,5.351274978693242e-15,1.0,pca,sparse_bridge,1
query,bridge_BC,80,1.0,1.0,1.0,1.0,-1.497413304463225e-15,-4.440892098500697e-16,7.4648620618234e-15,2.79221090693227e-15,-3.150257832373943e-16,2.541022947610828e-15,0.0,0.0,1.0,0.0,1200,0.0,34,-4.5852210917019065e-15,2.9531932455029173e-15,1.0,pca,sparse_bridge,1
query,B_branch_0,90,1.0,1.0,1.0,1.0,1.4309541206276843e-16,3.2443183941823366e-16,5.797831350820261e-15,2.833535875071094e-15,3.2443183941823366e-16,2.833535875071094e-15,0.0,0.0,,,0,,0,-4.363176486776874e-15,4.7073456244106565e-15,1.0,pca,sparse_bridge,1
query,B_branch_1,85,1.0,1.0,1.0,1.0,-1.0331604852688327e-15,-3.1216859162989935e-16,3.2274836398220774e-15,1.6287624843618478e-15,-3.1216859162989935e-16,1.6287624843618478e-15,0.0,0.0,,,0,,0,-2.864375403532908e-15,2.4868995751603513e-15,1.0,pca,sparse_bridge,1
query,B_branch_2,85,1.0,1.0,1.0,1.0,-2.9388256534196374e-16,-1.0710386825795903e-16,3.365934981716504e-15,1.7632953920517198e-15,-1.0710386825795903e-16,1.7632953920517198e-15,0.0,0.0,,,0,,0,-3.1752378504279526e-15,2.664535259100372e-15,1.0,pca,sparse_bridge,1
query,B_branch_3,106,1.0,1.0,1.0,1.0,4.0114662116168775e-16,-1.413963286079289e-16,6.53669990253358e-15,3.0782504428050326e-15,1.5710703178650134e-17,3.01331286966658e-15,0.0,0.0,1.0,0.0,11,0.0,11,-5.3845816694320234e-15,4.6629367034256464e-15,1.0,pca,sparse_bridge,1
query,B_branch_4,97,1.0,1.0,1.0,1.0,-3.3306690738756284e-16,1.178896613777182e-16,4.2199920533947964e-15,2.3680942659272668e-15,1.178896613777182e-16,2.3680942659272668e-15,0.0,0.0,,,0,,0,-3.441691376337991e-15,3.863576125695539e-15,1.0,pca,sparse_bridge,1
query,B_branch_5,97,1.0,1.0,1.0,1.0,1.0644406318569594e-16,-4.429446500308666e-16,4.2154138141179885e-15,2.3291792320744283e-15,-4.429446500308666e-16,2.3291792320744283e-15,0.0,0.0,,,0,,0,-4.085620730620584e-15,3.06421554796543e-15,1.0,pca,sparse_bridge,1
query,B_branch_6,106,1.0,1.0,1.0,1.0,-4.1790470455233005e-16,-2.2099722471312728e-16,5.910366535811098e-15,2.885532483813497e-15,-2.6917671446101125e-16,2.837352994065613e-15,0.0,0.0,1.0,0.0,7,0.0,7,-4.052314039881829e-15,4.5519144009631316e-15,1.0,pca,sparse_bridge,1
query,bridge_near,176,1.0,1.0,1.0,1.0,-1.5076324027586347e-16,-4.491356781438217e-16,8.394169198117592e-15,3.0758224250410605e-15,-3.406366098281805e-16,2.8613475225566547e-15,0.0,0.0,1.0,0.0,2442,0.0,107,-5.273559366969508e-15,4.996003610813192e-15,1.0,pca,sparse_bridge,1
reference,all,4320,0.7149537037037036,0.8330864197530865,0.7163425925925925,0.8363271604938272,-0.4128200118886075,-0.005702135549695586,0.4869727843639101,0.27618592633155437,-0.0027257813867315604,0.27723436210008806,0.0,0.0,0.9176029962546817,0.07169042769857434,4910,0.24814814814814815,270,-0.41064058164178857,0.44056157697280374,0.8223822007403416,umap,sparse_bridge,1
reference,internal,4000,0.69875,0.8249666666666667,0.69935,0.82625,-0.42511758221434875,0.009242628360071801,0.49854593480003456,0.27683564676368067,0.010739167279349073,0.2769223186907199,0.0,0.0,0.7666666666666667,0.34545454545454546,110,0.34545454545454546,110,-0.37714680338251966,0.46005612525687517,0.8223822007403416,umap,sparse_bridge,1
reference,A_spiral,1334,0.7529235382308845,0.9268865567216392,0.7535232383808096,0.9290854572713644,-0.49981510279524416,-0.09857158539787321,0.512382112598361,0.16337088624499987,-0.09600844868228998,0.1634947140172568,0.0,0.0,0.9083333333333334,0.3,30,0.3,30,-0.30509253675923664,0.13683638790305483,0.8223822007403416,umap,sparse_bridge,1
reference,B_tree,1332,0.5824324324324324,0.7612612612612613,0.5834834834834836,0.7625125125125125,-0.3124434645098992,0.2426167313002087,0.44663182625195114,0.36597073344558617,0.2448361039391808,0.3658147487634365,0.0,0.0,0.7633333333333333,0.30434782608695654,46,0.30434782608695654,46,-0.16225086611472345,0.6971676754657344,0.8223822007403416,umap,sparse_bridge,1
reference,C_ellipse,1334,0.7607196401799099,0.786656671664168,0.7608695652173912,0.787056471764118,-0.46292525262470274,-0.11596737461081552,0.5365460333030929,0.3012989564125727,-0.11625918349881384,0.301590765300571,0.0,0.0,0.6333333333333333,0.4411764705882353,34,0.4411764705882353,34,-0.7189907430711391,0.31053155287176676,0.8223822007403416,umap,sparse_bridge,1
reference,bridge_AB,160,0.9087500000000001,0.9183333333333333,0.925,0.9629166666666666,-0.03692585943706659,0.013753535852188442,0.1985564545122778,0.12051748237947339,0.07155144285696904,0.14864308715193164,0.0,0.0,0.9183333333333333,0.08166666666666667,2400,0.07142857142857142,84,-0.18306569642759543,0.2055090969067071,0.8223822007403416,umap,sparse_bridge,1
reference,bridge_BC,160,0.9262499999999999,0.9508333333333333,0.9324999999999999,0.9616666666666667,-0.481274906196618,-0.39877690469576443,0.48606035331243164,0.4156113594804783,-0.41362672228244773,0.41362672228244773,0.0,0.0,0.9508333333333333,0.049166666666666664,2400,0.3026315789473684,76,-0.6267440867389222,-0.22918391280070116,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_0,180,0.6166666666666666,0.7477777777777778,0.6166666666666666,0.7477777777777778,-0.45184763306900455,0.11426917237550363,0.547741168982418,0.3532288514427779,0.11426917237550363,0.3532288514427779,0.0,0.0,,,0,,0,-0.3199233652458986,0.6662866188588978,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_1,170,0.5611764705882353,0.7682352941176472,0.5611764705882353,0.7682352941176472,0.03292616574513938,0.5546086824863214,0.3038631181500854,0.5577194152775183,0.5546086824863214,0.5577194152775183,0.0,0.0,,,0,,0,0.2416593511740159,0.8501729126769749,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_2,170,0.5435294117647057,0.7576470588235295,0.5435294117647057,0.7576470588235295,-0.3395867650120067,0.2414422492954087,0.4090284758438338,0.29118179797782906,0.2414422492954087,0.29118179797782906,0.0,0.0,,,0,,0,-0.0844551051712921,0.7302510007823445,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_3,212,0.579245283018868,0.7628930817610062,0.5830188679245283,0.7682389937106917,-0.28944457542265545,0.23806914849653973,0.42410937319805525,0.31611257899524603,0.24857377299375985,0.3169835408944443,0.0,0.0,0.7333333333333333,0.1724137931034483,29,0.1724137931034483,29,-0.1609788620858851,0.6929355862789881,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_4,194,0.6051546391752578,0.7893470790378007,0.6051546391752578,0.7893470790378007,-0.3334532753271295,0.22899911352091762,0.4596265144812191,0.41125497049622356,0.22899911352091762,0.41125497049622356,0.0,0.0,,,0,,0,-0.32858278398682494,0.6652632973465326,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_5,194,0.5845360824742267,0.7515463917525772,0.5845360824742267,0.7515463917525772,-0.48645334334215673,0.09764480629044256,0.5431724125895402,0.3315296763030145,0.09764480629044256,0.3315296763030145,0.0,0.0,,,0,,0,-0.3750113717754703,0.49856689072349886,0.8223822007403416,umap,sparse_bridge,1
reference,B_branch_6,212,0.5820754716981132,0.7515723270440251,0.5849056603773585,0.7540880503144655,-0.2938004004148727,0.25202262611661747,0.4277095858588798,0.32293645853946895,0.25546236178501425,0.32108544193921695,0.0,0.0,0.7999999999999999,0.5294117647058824,17,0.5294117647058824,17,-0.13475593681730966,0.6356381997016612,0.8223822007403416,umap,sparse_bridge,1
reference,bridge_near,356,0.8820224719101124,0.9176029962546817,0.8983146067415733,0.9488764044943823,-0.3399658649598037,-0.20887631870577578,0.41475959178723054,0.2770424322190931,-0.18527517989019213,0.2862516883047772,0.0,0.0,0.9176029962546817,0.07169042769857434,4910,0.24814814814814815,270,-0.5432658547485566,0.1428631270457747,0.8223822007403416,umap,sparse_bridge,1
query,all,2160,0.6551851851851851,0.8317592592592593,0.6568518518518518,0.8342592592592593,-0.41018080852203326,-0.029272895131174877,0.5026179549053877,0.2779262866266077,-0.025599351887876227,0.2784835134922339,0.000462962962962963,0.0,0.9291666666666665,0.06347256347256347,2442,0.18691588785046728,107,-0.4298913501164803,0.4174620962867275,0.8223822007403416,umap,sparse_bridge,1
query,internal,2000,0.6351000000000001,0.8231000000000002,0.6358,0.8239666666666667,-0.42207147375068027,-0.015305734073659068,0.5146367073203101,0.2782070659443236,-0.013689512608525451,0.2780011330121794,0.0005,0.0,0.8208333333333333,0.2619047619047619,42,0.2619047619047619,42,-0.40213411551940853,0.4283495472044608,0.8223822007403416,umap,sparse_bridge,1
query,A_spiral,667,0.6944527736131934,0.9287356321839081,0.6950524737631184,0.9309345327336332,-0.5707004887476308,-0.11351865156488687,0.5798556915820884,0.17578257928559862,-0.11111696815501446,0.17678439183251016,0.0014992503748125937,0.0,0.9166666666666667,0.3333333333333333,15,0.3333333333333333,15,-0.33105121854500646,0.12796772283475152,0.8223822007403416,umap,sparse_bridge,1
query,B_tree,666,0.515015015015015,0.7521521521521521,0.5165165165165165,0.7528528528528529,-0.32519668144373265,0.19885098808767754,0.4762676166789857,0.3425844033280428,0.2005531495580541,0.3417087362462608,0.0,0.0,0.8133333333333332,0.2777777777777778,18,0.2777777777777778,18,-0.21156417635784408,0.657322768662436,0.8223822007403416,umap,sparse_bridge,1
query,C_ellipse,667,0.6956521739130435,0.7883058470764617,0.6956521739130435,0.7880059970014991,-0.3701720114920015,-0.13092846419779888,0.48772928882633065,0.3163507329665313,-0.13018351583706186,0.3156057846057943,0.0,0.0,0.6666666666666666,0.1111111111111111,9,0.1111111111111111,9,-0.7232579235570684,0.3308549143761739,0.8223822007403416,umap,sparse_bridge,1
query,bridge_AB,80,0.8925000000000001,0.926666666666667,0.9149999999999998,0.9616666666666667,-0.04146071821619064,0.001799811766306933,0.2109638660917094,0.12967440148842602,0.06157072984276922,0.15699857892643587,0.0,0.0,0.926666666666667,0.07333333333333333,1200,0.03225806451612903,31,-0.20227554060519748,0.19394898513071565,0.8223822007403416,umap,sparse_bridge,1
query,bridge_BC,80,0.9199999999999999,0.9533333333333334,0.925,0.9641666666666667,-0.4816342681117007,-0.4095246284665521,0.4938032333460085,0.41915868882189217,-0.41051541560229116,0.41202796005939496,0.0,0.0,0.9533333333333334,0.04666666666666667,1200,0.23529411764705882,34,-0.6411815720758838,-0.2364944610037012,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_0,90,0.5111111111111111,0.7503703703703705,0.5111111111111111,0.7503703703703705,-0.46542204942861864,0.08193761132183774,0.6124999698804128,0.3257593832843291,0.08193761132183774,0.3257593832843291,0.0,0.0,,,0,,0,-0.3873139209946576,0.6963958392685752,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_1,85,0.5105882352941176,0.7529411764705881,0.5105882352941176,0.7529411764705881,-0.061346993808321586,0.47963948595082223,0.33439335415521015,0.4897182722985323,0.47963948595082223,0.4897182722985323,0.0,0.0,,,0,,0,0.16045960561646888,0.8452708291740576,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_2,85,0.5035294117647059,0.7341176470588234,0.5035294117647059,0.7341176470588234,-0.350500812780796,0.18733087122320088,0.455034119074211,0.2526792004142751,0.18733087122320088,0.2526792004142751,0.0,0.0,,,0,,0,-0.14657825743120179,0.5103398306103949,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_3,106,0.5226415094339624,0.7635220125786163,0.5283018867924528,0.7660377358490567,-0.3378468900252499,0.18897684236050832,0.4737883899567742,0.2936811512854976,0.19833836549544864,0.2895125079883306,0.0,0.0,0.7866666666666666,0.18181818181818182,11,0.18181818181818182,11,-0.2181174024053919,0.582549347456544,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_4,97,0.4948453608247423,0.761512027491409,0.4948453608247423,0.761512027491409,-0.38388210088251706,0.16355577416401101,0.472063315354438,0.3840763397664063,0.16355577416401101,0.3840763397664063,0.0,0.0,,,0,,0,-0.3137817042597259,0.5710034167864948,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_5,97,0.5463917525773195,0.7628865979381443,0.5463917525773195,0.7628865979381443,-0.3358964966535981,0.0961104864654243,0.5338176340689422,0.3516020388866869,0.0961104864654243,0.3516020388866869,0.0,0.0,,,0,,0,-0.381129365940363,0.5028468978255928,0.8223822007403416,umap,sparse_bridge,1
query,B_branch_6,106,0.5132075471698114,0.7377358490566037,0.5169811320754717,0.739622641509434,-0.3212796936716567,0.21838415204119588,0.4450554600469864,0.31366111485552306,0.2197173415408855,0.3123279253558335,0.0,0.0,0.8399999999999999,0.42857142857142855,7,0.42857142857142855,7,-0.20299980545987958,0.558987183877776,0.8223822007403416,umap,sparse_bridge,1
query,bridge_near,176,0.8670454545454547,0.9291666666666668,0.8863636363636364,0.9526515151515152,-0.33323635366934956,-0.21426843233130574,0.4158145869010889,0.27840855669952075,-0.1803373645910231,0.2826187079051728,0.0,0.0,0.9291666666666668,0.06347256347256347,2442,0.18691588785046728,107,-0.5451993685086057,0.1402050326833646,0.8223822007403416,umap,sparse_bridge,1
reference,all,4320,0.7188425925925926,0.8006635802469136,0.7225925925925926,0.8106635802469137,-0.4537705056255778,-0.005365108137642225,0.5480545056616003,0.3128244795776912,0.019418980962529083,0.32289625760992974,0.004814814814814814,0.0,0.8666666666666666,0.12382892057026476,4910,0.18888888888888888,270,-0.48225041429586196,0.49870860657808797,0.633591915865559,uniform,sparse_bridge,1
reference,internal,4000,0.70445,0.7945,0.7071000000000001,0.8017000000000001,-0.4704229468425077,0.003647769254635971,0.5626128964543782,0.31536057212342805,0.022868698621313813,0.32346037692035806,0.005199999999999999,0.0,0.7685185185185185,0.19090909090909092,110,0.19090909090909092,110,-0.4807440525149627,0.5110973462223833,0.633591915865559,uniform,sparse_bridge,1
reference,A_spiral,1334,0.7563718140929535,0.8992503748125938,0.756671664167916,0.8993003498250876,-0.47591641378397403,-0.053358552049917136,0.5213016822628629,0.23010300213490198,-0.05215997509140166,0.23114938197591464,0.015592203898050973,0.0,0.9166666666666667,0.0,30,0.0,30,-0.38073063273490027,0.3178725440667841,0.633591915865559,uniform,sparse_bridge,1
reference,B_tree,1332,0.6063063063063062,0.7451451451451451,0.61006006006006,0.756056056056056,-0.36528835593420445,0.19563820090485157,0.5197503482263751,0.3745968903747635,0.2260641170941561,0.39602664375404883,0.0,0.0,0.7733333333333333,0.13043478260869565,46,0.13043478260869565,46,-0.2577340433421219,0.6777875202576015,0.633591915865559,uniform,sparse_bridge,1
reference,C_ellipse,1334,0.7505247376311843,0.7390304847576211,0.7544227886056971,0.7496751624187905,-0.5699064477345194,-0.13104849936441448,0.6467223971824004,0.34147063393295946,-0.10499340533150735,0.34331390003385975,0.0,0.0,0.6083333333333334,0.4411764705882353,34,0.4411764705882353,34,-0.7037695252169051,0.36633117140501237,0.633591915865559,uniform,sparse_bridge,1
reference,bridge_AB,160,0.905,0.9029166666666665,0.9125,0.9191666666666667,-0.1792852742013523,0.022993080152801527,0.3400441999637997,0.26722182230406516,0.11023206882152334,0.36088599442313474,0.0,0.0,0.9029166666666665,0.09708333333333333,2400,0.13095238095238096,84,-0.3678051634709137,0.46985847800675423,0.633591915865559,uniform,sparse_bridge,1
reference,bridge_BC,160,0.8925000000000001,0.8525,0.9199999999999999,0.9262500000000001,-0.31194470662655804,-0.2590452312350412,0.3921050415399542,0.29502482320789725,-0.15763704836608336,0.27080353803601653,0.0,0.0,0.8525,0.1475,2400,0.25,76,-0.5588262501769784,0.08126861367514206,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_0,180,0.6588888888888887,0.727037037037037,0.6633333333333332,0.75,-0.5246512353708965,-0.026537377094958695,0.6428926667840966,0.4358171851561544,0.011752777436746836,0.4599216698642754,0.0,0.0,,,0,,0,-0.5941087339502849,0.689727473583099,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_1,170,0.5858823529411764,0.7811764705882354,0.5858823529411764,0.7811764705882354,-0.1791178635180998,0.2987332085838864,0.42324930915596526,0.36464936435719925,0.2987332085838864,0.36464936435719925,0.0,0.0,,,0,,0,-0.13643212397924553,0.7182695900287072,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_2,170,0.5764705882352941,0.7270588235294118,0.5788235294117647,0.7372549019607844,-0.26110156298631876,0.38687804406043375,0.378487800258983,0.4555154530381839,0.4208003279802769,0.48943773695802706,0.0,0.0,,,0,,0,-0.11731150709926778,0.8606611652802009,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_3,212,0.6047169811320755,0.7330188679245282,0.6066037735849058,0.7490566037735847,-0.285380783170078,0.3255704573815266,0.44885530150246145,0.3622997569778005,0.3808028901462249,0.41023833418316846,0.0,0.0,0.7393939393939394,0.13793103448275862,29,0.13793103448275862,29,-0.05095047679674834,0.6560986371883982,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_4,194,0.6402061855670103,0.7608247422680413,0.6505154639175257,0.7762886597938142,-0.5088044530081531,0.06166867457839535,0.6226133765979751,0.3550153019998007,0.12770147507266358,0.3927653645290013,0.0,0.0,,,0,,0,-0.5271230017615003,0.5990504449934122,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_5,194,0.5773195876288659,0.7333333333333333,0.5814432989690721,0.7426116838487973,-0.4356578248341005,0.1407955638144673,0.6098982902489652,0.41464178541208474,0.15158870319961237,0.4237230070695373,0.0,0.0,,,0,,0,-0.4678272010202026,0.7198831730709334,0.633591915865559,uniform,sparse_bridge,1
reference,B_branch_6,212,0.5990566037735849,0.7547169811320755,0.6018867924528302,0.7569182389937106,-0.3469960249924249,0.19110329867793116,0.5001268298538905,0.2592779351729369,0.19702214867487017,0.2554599563409753,0.0,0.0,0.8148148148148149,0.11764705882352941,17,0.11764705882352941,17,-0.1116791850592677,0.4869005563203058,0.633591915865559,uniform,sparse_bridge,1
reference,bridge_near,356,0.8629213483146065,0.8666666666666666,0.8786516853932584,0.9093632958801499,-0.3368008568793057,-0.13082412522665493,0.44535806124868604,0.2825784535054047,-0.03332395410384533,0.3174078837960914,0.0,0.0,0.8666666666666666,0.12382892057026476,4910,0.18888888888888888,270,-0.5102714938238185,0.24517899130325277,0.633591915865559,uniform,sparse_bridge,1
query,all,2160,0.6755555555555556,0.7914197530864198,0.6797222222222222,0.8015432098765433,-0.4933796995847344,-0.037235692755529515,0.5885695370155685,0.318693555481638,-0.012592664411445484,0.32636124511768877,0.004629629629629629,0.0,0.871590909090909,0.12530712530712532,2442,0.21495327102803738,107,-0.5214099605633441,0.4712184705974495,0.633591915865559,uniform,sparse_bridge,1
query,internal,2000,0.6583,0.7845333333333333,0.6610999999999999,0.7918666666666667,-0.5130294253642123,-0.029551922094948856,0.6045215745370445,0.32073426201264915,-0.011404411427991477,0.3266007992293385,0.005,0.0,0.8125,0.2857142857142857,42,0.2857142857142857,42,-0.5214099605633441,0.4820413324978824,0.633591915865559,uniform,sparse_bridge,1
query,A_spiral,667,0.7148425787106446,0.8967516241879062,0.7151424287856071,0.8970514742628688,-0.5724197336670307,-0.0703235269593627,0.6074255893361264,0.23743079854660568,-0.06917440879332934,0.238579916712639,0.014992503748125937,0.0,0.95,0.0,15,0.0,15,-0.4016363457213778,0.30991719771784515,0.633591915865559,uniform,sparse_bridge,1
query,B_tree,666,0.5603603603603603,0.7346346346346346,0.5642642642642642,0.7465465465465465,-0.41291636308463786,0.1495342042428341,0.559634145949799,0.3567165784954693,0.17792266273406507,0.37384850683718274,0.0,0.0,0.8133333333333332,0.16666666666666666,18,0.16666666666666666,18,-0.31643591837587626,0.6273267258636019,0.633591915865559,uniform,sparse_bridge,1
query,C_ellipse,667,0.6995502248875562,0.7221389305347327,0.7037481259370314,0.7319340329835082,-0.5536020847948219,-0.1675979486262823,0.646437690831074,0.3681093554973459,-0.14267763953781054,0.3674448102815337,0.0,0.0,0.5333333333333333,1.0,9,1.0,9,-0.7310811577875036,0.35650273991577547,0.633591915865559,uniform,sparse_bridge,1
query,bridge_AB,80,0.9,0.9033333333333335,0.9049999999999999,0.9166666666666667,-0.15942101388264146,0.011627101283490354,0.34467021932233205,0.27420338689325696,0.10764906991453924,0.36614163978232217,0.0,0.0,0.9033333333333335,0.09666666666666666,1200,0.12903225806451613,31,-0.3996569912292171,0.5049273216620552,0.633591915865559,uniform,sparse_bridge,1
