split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,seed
reference,B_branch_6,212,1.0,1.0,1.0,1.0,3.3516166781110225e-17,-2.5189494096448943e-16,5.616052696264236e-15,3.1112429194802147e-15,-2.0790497206424707e-16,3.0211682212559096e-15,0.0,0.0,1.0,0.0,17,0.0,17,-5.5511151231257985e-15,4.862776847858175e-15,1.0,pca,sparse_bridge,0
reference,bridge_near,356,1.0,1.0,1.0,1.0,-1.0166649045728049e-16,-2.1549553652134901e-16,6.254048465121599e-15,2.595614110661568e-15,-4.3878758304708216e-16,2.388538804944966e-15,0.0,0.0,1.0,0.0,4910,0.0,270,-3.9968028886505714e-15,3.88578058618804e-15,1.0,pca,sparse_bridge,0
query,all,2160,1.0,1.0,1.0,1.0,-5.174358883752549e-16,4.106797206826652e-17,1.2305948441330115e-14,5.893896481978796e-15,4.990863689398542e-17,5.8764207491837696e-15,0.0,0.0,1.0,0.0,2442,0.0,107,-8.992806499463809e-15,9.103828801926243e-15,1.0,pca,sparse_bridge,0
query,internal,2000,1.0,1.0,1.0,1.0,-5.5150328748274405e-16,7.494005416215158e-17,1.2605416710442801e-14,6.121214646270796e-15,8.160139230990255e-17,6.11477535272797e-15,0.0,0.0,1.0,0.0,42,0.0,42,-9.214851104388842e-15,9.348077867343804e-15,1.0,pca,sparse_bridge,0
query,A_spiral,667,1.0,1.0,1.0,1.0,-4.97519733224365e-16,1.0020303760479619e-16,1.6324273267475704e-14,7.350109193612839e-15,1.0220044034774999e-16,7.348111790869885e-15,0.0,0.0,1.0,0.0,15,0.0,15,-1.15907283770867e-14,1.1546319456101562e-14,1.0,pca,sparse_bridge,0
query,B_tree,666,1.0,1.0,1.0,1.0,-1.857039713862728e-16,-1.146897058471686e-16,4.834637861888707e-15,2.4491586603292496e-15,-9.735288984701595e-17,2.4311550437137066e-15,0.0,0.0,1.0,0.0,18,0.0,18,-4.052314039881829e-15,3.774758283725525e-15,1.0,pca,sparse_bridge,0
query,C_ellipse,667,1.0,1.0,1.0,1.0,-9.707377330758305e-16,2.390225282400575e-16,1.6645688658862712e-14,8.558870753557045e-15,2.3968832915437544e-16,8.559536554471362e-15,0.0,0.0,1.0,0.0,9,0.0,9,-1.3145040611561938e-14,1.4210854715201903e-14,1.0,pca,sparse_bridge,0
query,bridge_AB,80,1.0,1.0,1.0,1.0,1.3142265053999474e-15,-3.2057689836052314e-16,9.66032809301964e-15,3.3126279497253122e-15,-3.7747582837256214e-16,3.252953462151709e-15,0.0,0.0,1.0,0.0,1200,0.0,31,-4.81836792687319e-15,5.351274978693242e-15,1.0,pca,sparse_bridge,0
query,bridge_BC,80,1.0,1.0,1.0,1.0,-1.497413304463225e-15,-4.440892098500697e-16,7.4648620618234e-15,2.79221090693227e-15,-3.150257832373943e-16,2.541022947610828e-15,0.0,0.0,1.0,0.0,1200,0.0,34,-4.5852210917019065e-15,2.9531932455029173e-15,1.0,pca,sparse_bridge,0
query,B_branch_0,90,1.0,1.0,1.0,1.0,1.4309541206276843e-16,3.2443183941823366e-16,5.797831350820261e-15,2.833535875071094e-15,3.2443183941823366e-16,2.833535875071094e-15,0.0,0.0,,,0,,0,-4.363176486776874e-15,4.7073456244106565e-15,1.0,pca,sparse_bridge,0
query,B_branch_1,85,1.0,1.0,1.0,1.0,-1.0331604852688327e-15,-3.1216859162989935e-16,3.2274836398220774e-15,1.6287624843618478e-15,-3.1216859162989935e-16,1.6287624843618478e-15,0.0,0.0,,,0,,0,-2.864375403532908e-15,2.4868995751603513e-15,1.0,pca,sparse_bridge,0
query,B_branch_2,85,1.0,1.0,1.0,1.0,-2.9388256534196374e-16,-1.0710386825795903e-16,3.365934981716504e-15,1.7632953920517198e-15,-1.0710386825795903e-16,1.7632953920517198e-15,0.0,0.0,,,0,,0,-3.1752378504279526e-15,2.664535259100372e-15,1.0,pca,sparse_bridge,0
query,B_branch_3,106,1.0,1.0,1.0,1.0,4.0114662116168775e-16,-1.413963286079289e-16,6.53669990253358e-15,3.0782504428050326e-15,1.5710703178650134e-17,3.01331286966658e-15,0.0,0.0,1.0,0.0,11,0.0,11,-5.3845816694320234e-15,4.6629367034256464e-15,1.0,pca,sparse_bridge,0
query,B_branch_4,97,1.0,1.0,1.0,1.0,-3.3306690738756284e-16,1.178896613777182e-16,4.2199920533947964e-15,2.3680942659272668e-15,1.178896613777182e-16,2.3680942659272668e-15,0.0,0.0,,,0,,0,-3.441691376337991e-15,3.863576125695539e-15,1.0,pca,sparse_bridge,0
query,B_branch_5,97,1.0,1.0,1.0,1.0,1.0644406318569594e-16,-4.429446500308666e-16,4.2154138141179885e-15,2.3291792320744283e-15,-4.429446500308666e-16,2.3291792320744283e-15,0.0,0.0,,,0,,0,-4.085620730620584e-15,3.06421554796543e-15,1.0,pca,sparse_bridge,0
query,B_branch_6,106,1.0,1.0,1.0,1.0,-4.1790470455233005e-16,-2.2099722471312728e-16,5.910366535811098e-15,2.885532483813497e-15,-2.6917671446101125e-16,2.837352994065613e-15,0.0,0.0,1.0,0.0,7,0.0,7,-4.052314039881829e-15,4.5519144009631316e-15,1.0,pca,sparse_bridge,0
query,bridge_near,176,1.0,1.0,1.0,1.0,-1.5076324027586347e-16,-4.491356781438217e-16,8.394169198117592e-15,3.0758224250410605e-15,-3.406366098281805e-16,2.8613475225566547e-15,0.0,0.0,1.0,0.0,2442,0.0,107,-5.273559366969508e-15,4.996003610813192e-15,1.0,pca,sparse_bridge,0
reference,all,4320,0.7141203703703703,0.8293827160493827,0.7148148148148148,0.8306790123456791,-0.42003377632235067,-0.01037916477817872,0.4864263818559127,0.2792012980623894,-0.010578626065721245,0.27888669566654994,0.0,0.0,0.9389513108614234,0.049287169042769856,4910,0.26666666666666666,270,-0.4300992126742653,0.4402011434962318,0.8082618127148532,umap,sparse_bridge,0
reference,internal,4000,0.6976,0.8191666666666667,0.6978,0.8196500000000001,-0.42533506764169143,0.009694161023024787,0.4957805167848488,0.2791458402709881,0.009818568002816245,0.27902085023124445,0.0,0.0,0.7777777777777778,0.32727272727272727,110,0.32727272727272727,110,-0.40179094989855296,0.45364793643114204,0.8082618127148532,umap,sparse_bridge,0
reference,A_spiral,1334,0.7470764617691154,0.9099950024987506,0.7472263868065967,0.9098950524737632,-0.48517148481093614,-0.08659301905444944,0.504501985110854,0.17354598326498108,-0.08647806807297617,0.1734310322835078,0.0,0.0,0.9416666666666668,0.13333333333333333,30,0.13333333333333333,30,-0.32381169587505926,0.15934908274195608,0.8082618127148532,umap,sparse_bridge,0
reference,B_tree,1332,0.5867867867867868,0.7607107107107106,0.5872372372372373,0.7618118118118118,-0.30979717055664135,0.2491738613684935,0.43432412339508897,0.368317622195097,0.2496354783021459,0.36785425433065744,0.0,0.0,0.7633333333333333,0.3695652173913043,46,0.3695652173913043,46,-0.1478755150352121,0.637727914944544,0.8082618127148532,umap,sparse_bridge,0
reference,C_ellipse,1334,0.7587706146926537,0.7867066466766617,0.7587706146926537,0.7871564217891054,-0.4808633273219871,-0.13313931921446673,0.5484233033277792,0.2957076061803587,-0.1333421606280683,0.29591044759396024,0.0,0.0,0.6499999999999999,0.4411764705882353,34,0.4411764705882353,34,-0.7123303447059813,0.2754318592534306,0.8082618127148532,umap,sparse_bridge,0
reference,bridge_AB,160,0.93,0.9645833333333336,0.9362499999999999,0.9720833333333335,-0.1999101676877256,-0.12808821942403145,0.22726500569814898,0.15136936964933168,-0.11438925069775303,0.13772167406860908,0.0,0.0,0.9645833333333336,0.035416666666666666,2400,0.047619047619047616,84,-0.26742953317428286,0.04158616118553349,0.8082618127148532,umap,sparse_bridge,0
reference,bridge_BC,160,0.9112500000000001,0.9495833333333333,0.91875,0.9650000000000001,-0.5076251019734572,-0.3945032551624138,0.511734384790274,0.4084196712604795,-0.41669785314712743,0.41669785314712743,0.0,0.0,0.9495833333333333,0.050416666666666665,2400,0.42105263157894735,76,-0.5821026796484264,-0.2608381973806278,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_0,180,0.6233333333333333,0.7522222222222221,0.6233333333333333,0.7522222222222221,-0.3765966650900369,0.17692347396565736,0.45229522035397923,0.34809685155776776,0.17692347396565736,0.34809685155776776,0.0,0.0,,,0,,0,-0.21370806708087606,0.6034361365739296,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_1,170,0.5529411764705883,0.7678431372549019,0.5529411764705883,0.7678431372549019,-0.06901794493225392,0.4417689920408032,0.31707411727851637,0.4438616602695976,0.4417689920408032,0.4438616602695976,0.0,0.0,,,0,,0,0.20747659698764984,0.6740980415684029,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_2,170,0.5635294117647058,0.7529411764705882,0.5635294117647058,0.7529411764705882,-0.19052432144766698,0.4232145208491662,0.30609672659924714,0.4253351868634511,0.4232145208491662,0.4253351868634511,0.0,0.0,,,0,,0,0.10348076469470638,0.7738834074358735,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_3,212,0.5924528301886793,0.7534591194968554,0.5924528301886793,0.7578616352201257,-0.3271596559824236,0.21178166571303236,0.44819251153319983,0.31174792745402,0.21530392173444327,0.30822567143260915,0.0,0.0,0.7333333333333333,0.2413793103448276,29,0.2413793103448276,29,-0.20823140729788783,0.6559943516967643,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_4,194,0.6309278350515463,0.7910652920962198,0.6309278350515463,0.7910652920962198,-0.3383453005861925,0.16308576089395813,0.46891236581568996,0.42597536159652466,0.16308576089395813,0.42597536159652466,0.0,0.0,,,0,,0,-0.4571452596165957,0.6254311621069943,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_5,194,0.5577319587628865,0.7525773195876289,0.5577319587628865,0.7525773195876289,-0.4734142713521942,0.11243094164568795,0.556101863821446,0.33716657853895854,0.11243094164568795,0.33716657853895854,0.0,0.0,,,0,,0,-0.34370865284054936,0.5160813865805874,0.8082618127148532,umap,sparse_bridge,0
reference,B_branch_6,212,0.5820754716981131,0.7553459119496854,0.5849056603773585,0.7578616352201257,-0.34858982149213313,0.2578217330842735,0.45895271813528155,0.31150037011470183,0.25719982496675436,0.3121112771010488,0.0,0.0,0.7999999999999999,0.5882352941176471,17,0.5882352941176471,17,-0.10969905730274476,0.5828358029881207,0.8082618127148532,umap,sparse_bridge,0
reference,bridge_near,356,0.8887640449438201,0.9389513108614231,0.897191011235955,0.9546816479400749,-0.43260627623769415,-0.27529662310897496,0.44695843576983274,0.29234431658825755,-0.27771705221623255,0.28852666953762174,0.0,0.0,0.9389513108614231,0.049287169042769856,4910,0.26666666666666666,270,-0.5154423706641376,-0.025137808710963945,0.8082618127148532,umap,sparse_bridge,0
query,all,2160,0.6574074074074074,0.826141975308642,0.6582407407407406,0.8273765432098766,-0.41958940879304046,-0.0373074677569532,0.5004108215362769,0.2732217209849038,-0.03663264595920129,0.2724607205894525,0.000462962962962963,0.0,0.9469696969696971,0.04381654381654382,2442,0.2336448598130841,107,-0.4429090665262654,0.3931477046700122,0.8082618127148532,umap,sparse_bridge,0
query,internal,2000,0.6361999999999999,0.8153666666666668,0.6363,0.8158,-0.4240912216259378,-0.018138457615950017,0.5099869725441891,0.2720108927467038,-0.017950785111565747,0.2718326663112664,0.0005,0.0,0.8083333333333333,0.30952380952380953,42,0.30952380952380953,42,-0.43023679616600585,0.4090147254860159,0.8082618127148532,umap,sparse_bridge,0
query,A_spiral,667,0.6896551724137931,0.908345827086457,0.6899550224887555,0.9089455272363818,-0.5671314430249544,-0.10507301756109909,0.5829172830420671,0.1828910403758296,-0.10538136318337417,0.18319938599810467,0.0014992503748125937,0.0,0.9000000000000001,0.26666666666666666,15,0.26666666666666666,15,-0.35867588506486664,0.15545981625287886,0.8082618127148532,umap,sparse_bridge,0
query,B_tree,666,0.5141141141141141,0.7511511511511512,0.5141141141141141,0.7519519519519519,-0.3287658813030892,0.1999922062223146,0.46114841940934687,0.3230316416763763,0.20050802072189897,0.3225441937502058,0.0,0.0,0.7999999999999999,0.4444444444444444,18,0.4444444444444444,18,-0.20578555441006197,0.5837608420043621,0.8082618127148532,umap,sparse_bridge,0
query,C_ellipse,667,0.7046476761619189,0.7865067466266867,0.7046476761619189,0.7864067966016991,-0.37623342399756154,-0.14900752902954792,0.48582199396206066,0.3101864890648615,-0.1486514884266951,0.30983044846200875,0.0,0.0,0.6666666666666666,0.1111111111111111,9,0.1111111111111111,9,-0.7276941734459577,0.28568492237467064,0.8082618127148532,umap,sparse_bridge,0
query,bridge_AB,80,0.9199999999999999,0.9666666666666668,0.925,0.9766666666666668,-0.2320045359109137,-0.14382159531471722,0.2578823745700606,0.15994711462510908,-0.12333254502393842,0.14364353004820424,0.0,0.0,0.9666666666666668,0.03333333333333333,1200,0.03225806451612903,31,-0.28749280876604144,0.02540930992112598,0.8082618127148532,umap,sparse_bridge,0
query,bridge_BC,80,0.925,0.9550000000000001,0.9400000000000001,0.9675,-0.4946289608527331,-0.4100185937242684,0.5035354933046912,0.41676703329969894,-0.41697926808535274,0.41697926808535274,0.0,0.0,0.9550000000000001,0.045,1200,0.3235294117647059,34,-0.6249879573607154,-0.2738848724615591,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_0,90,0.5488888888888889,0.7599999999999999,0.5488888888888889,0.7599999999999999,-0.3781139018201711,0.1115069620036194,0.48890104394133593,0.2978691468532568,0.1115069620036194,0.2978691468532568,0.0,0.0,,,0,,0,-0.24435365352329164,0.5939361312332231,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_1,85,0.4894117647058824,0.7529411764705884,0.4894117647058824,0.7529411764705884,-0.1696444935569254,0.3516865769574761,0.34508586492447885,0.3657028413041409,0.3516865769574761,0.3657028413041409,0.0,0.0,,,0,,0,0.05908536504636871,0.6183352507461932,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_2,85,0.5129411764705881,0.7286274509803922,0.5129411764705881,0.7286274509803922,-0.2810939367461807,0.35203123665671004,0.40806981726461483,0.3654844837044634,0.35203123665671004,0.3654844837044634,0.0,0.0,,,0,,0,0.0407299514819946,0.6785832524920113,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_3,106,0.5113207547169811,0.7559748427672955,0.5113207547169811,0.7591194968553457,-0.3719628448583838,0.1372153893369,0.5057732269286225,0.2873403648340387,0.14194792861502745,0.2826078255559113,0.0,0.0,0.76,0.36363636363636365,11,0.36363636363636365,11,-0.27463465058767256,0.5220527061034816,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_4,97,0.49278350515463915,0.7587628865979382,0.49278350515463915,0.7587628865979382,-0.41606997963255876,0.13694218708003392,0.5213821306537514,0.3577836006656476,0.13694218708003392,0.3577836006656476,0.0,0.0,,,0,,0,-0.3469210670918775,0.5644899057240721,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_5,97,0.5216494845360825,0.7580756013745703,0.5216494845360825,0.7580756013745703,-0.33412156108762775,0.1369448577038159,0.5254664916995319,0.3461590099711914,0.1369448577038159,0.3461590099711914,0.0,0.0,,,0,,0,-0.3649194389404007,0.5712969818900887,0.8082618127148532,umap,sparse_bridge,0
query,B_branch_6,106,0.5207547169811321,0.7421383647798742,0.5207547169811321,0.7440251572327045,-0.32470205852293604,0.20972918861118026,0.4146154902182013,0.2588624114128363,0.20823752156629044,0.2605323061737038,0.0,0.0,0.8399999999999999,0.5714285714285714,7,0.5714285714285714,7,-0.07038049118992482,0.5250845875085504,0.8082618127148532,umap,sparse_bridge,0
query,bridge_near,176,0.8863636363636364,0.9469696969696971,0.896590909090909,0.9621212121212122,-0.42483234659973906,-0.28319579991831867,0.44064342437751397,0.2935930539573289,-0.27491389603681815,0.2842535036495164,0.0,0.0,0.9469696969696971,0.04381654381654382,2442,0.2336448598130841,107,-0.5015197407152461,0.001148445781753715,0.8082618127148532,umap,sparse_bridge,0
reference,all,4320,0.7151388888888888,0.8094135802469137,0.7176388888888888,0.8160802469135804,-0.4588307009201164,-0.010520090604328592,0.5528295800423968,0.327534289024205,-0.0001680427247813542,0.32768985949071544,0.0,0.0,0.8750936329588016,0.11934826883910386,4910,0.3592592592592593,270,-0.5291105694107799,0.5026439437418849,0.6443668269082893,uniform,sparse_bridge,0
reference,internal,4000,0.7012,0.8030333333333334,0.7028499999999999,0.8074000000000001,-0.475262842080628,-0.001188642377285273,0.5626232359141082,0.3236184274283929,0.006741269496648876,0.32349913142697834,0.0,0.0,0.75,0.4909090909090909,110,0.4909090909090909,110,-0.5160265171799161,0.5031121689996553,0.6443668269082893,uniform,sparse_bridge,0
reference,A_spiral,1334,0.7608695652173912,0.9075462268865567,0.7613193403298351,0.907896051974013,-0.4614938009974774,-0.039306699574556084,0.5220222880208377,0.2606239150888301,-0.03975587559236518,0.26099303859712136,0.0,0.0,0.8666666666666666,0.4666666666666667,30,0.4666666666666667,30,-0.43027152169304694,0.38566107811589506,0.6443668269082893,uniform,sparse_bridge,0
reference,B_tree,1332,0.6031531531531532,0.7542542542542542,0.6055555555555556,0.7613613613613615,-0.3903992801034637,0.17093767725264564,0.5112630537505697,0.3548947612479786,0.18256354875379593,0.36479539179863935,0.0,0.0,0.7666666666666667,0.5434782608695652,46,0.5434782608695652,46,-0.3427613753381874,0.6737348510170876,0.6443668269082893,uniform,sparse_bridge,0
reference,C_ellipse,1334,0.7394302848575711,0.7472263868065967,0.7415292353823087,0.7528735632183907,-0.573768213413841,-0.13493884436072506,0.6545073641985582,0.35538349700357186,-0.12232026305340742,0.344770877319015,0.0,0.0,0.5916666666666666,0.4411764705882353,34,0.4411764705882353,34,-0.8213673260015398,0.3462954917209154,0.6443668269082893,uniform,sparse_bridge,0
reference,bridge_AB,160,0.8875,0.89875,0.8949999999999999,0.9170833333333335,-0.0018684792791727523,0.15444557681451293,0.3145082965430469,0.30695159264535343,0.18689740576726813,0.3542172959040067,0.0,0.0,0.89875,0.10125,2400,0.09523809523809523,84,-0.2598899780284256,0.6008989546500111,0.6443668269082893,uniform,sparse_bridge,0
reference,bridge_BC,160,0.89125,0.8795833333333334,0.9100000000000001,0.9320833333333333,-0.5049893935482686,-0.4087719636992538,0.5463094667489623,0.4460135252983588,-0.3599662967525869,0.40593062467085017,0.0,0.0,0.8795833333333334,0.12041666666666667,2400,0.4605263157894737,76,-0.762362272269191,-0.12039587787840429,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_0,180,0.6266666666666666,0.7537037037037037,0.6266666666666666,0.7537037037037037,-0.6391996459314357,-0.024253406977623685,0.6838309328475557,0.3725398873048729,-0.024253406977623685,0.3725398873048729,0.0,0.0,,,0,,0,-0.7491394568755628,0.5251832767582193,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_1,170,0.5694117647058823,0.7694117647058825,0.5694117647058823,0.7694117647058825,-0.2867916614414347,0.26768631582829405,0.43173676599453775,0.36965614397149577,0.26768631582829405,0.36965614397149577,0.0,0.0,,,0,,0,-0.2098446756908675,0.6647854569968398,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_2,170,0.5552941176470588,0.7607843137254903,0.5552941176470588,0.7607843137254903,-0.5003232055165849,0.10836826488586902,0.5242405584388119,0.27553839973350025,0.10836826488586902,0.27553839973350025,0.0,0.0,,,0,,0,-0.3112430278548248,0.6532246906365221,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_3,212,0.6000000000000001,0.7525157232704404,0.6000000000000001,0.7575471698113206,-0.253909687536633,0.31024059636153867,0.4347870138709026,0.39800646703199494,0.30844159029070833,0.3998054731028252,0.0,0.0,0.7333333333333333,0.5517241379310345,29,0.5517241379310345,29,-0.20132478186650907,0.7148368139485659,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_4,194,0.6391752577319587,0.7821305841924397,0.6391752577319587,0.7821305841924397,-0.3312520673528151,0.23571961714938164,0.5002341095432951,0.4311671795415417,0.23571961714938164,0.4311671795415417,0.0,0.0,,,0,,0,-0.4036817080975,0.7188167658122221,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_5,194,0.6268041237113402,0.7460481099656359,0.6298969072164948,0.7529209621993127,-0.45457343705896947,0.0595031898910945,0.534555635378329,0.2614650798179566,0.07162866207344325,0.25954597906401944,0.0,0.0,,,0,,0,-0.33013793611433545,0.46435981178868435,0.6443668269082893,uniform,sparse_bridge,0
reference,B_branch_6,212,0.5971698113207546,0.7210691823899371,0.6094339622641509,0.7544025157232704,-0.30597818789452547,0.21264664924806592,0.48336140129293853,0.36429971939177097,0.2763952743573704,0.4264627201121856,0.0,0.0,0.8074074074074075,0.5294117647058824,17,0.5294117647058824,17,-0.3335733463647458,0.6586962951104576,0.6443668269082893,uniform,sparse_bridge,0
reference,bridge_near,356,0.8567415730337079,0.8750936329588016,0.8724719101123596,0.9134831460674159,-0.34371238844968965,-0.152633675128383,0.5027954852876976,0.3794934336291586,-0.11458983128450535,0.3869728267188005,0.0,0.0,0.8750936329588016,0.11934826883910386,4910,0.3592592592592593,270,-0.6959690239367272,0.4339418128821559,0.6443668269082893,uniform,sparse_bridge,0
query,all,2160,0.6733333333333332,0.8005555555555556,0.6758333333333333,0.8058950617283951,-0.5056235948955468,-0.04591863348410758,0.5984767987853415,0.3326226251722583,-0.03659305134302463,0.3333885634637789,0.0,0.0,0.8856060606060606,0.1122031122031122,2442,0.34579439252336447,107,-0.5743201241184058,0.45701019424113987,0.6443668269082893,uniform,sparse_bridge,0
query,internal,2000,0.6556,0.7929666666666667,0.6571000000000001,0.7965333333333333,-0.527670422326525,-0.0387168605689074,0.611406312099388,0.3282671426255938,-0.03216515821625184,0.3285948119134015,0.0,0.0,0.7875,0.5476190476190477,42,0.5476190476190477,42,-0.5658291171625209,0.45750810324887503,0.6443668269082893,uniform,sparse_bridge,0
query,A_spiral,667,0.7154422788605697,0.9062468765617192,0.7157421289355322,0.9069465267366318,-0.5434395308064408,-0.05781542761003831,0.5898157188073175,0.26608112188619193,-0.058337395752157226,0.2662282053798356,0.0,0.0,0.8833333333333334,0.4666666666666667,15,0.4666666666666667,15,-0.44231874023314,0.3564212484592484,0.6443668269082893,uniform,sparse_bridge,0
query,B_tree,666,0.5537537537537538,0.7404404404404404,0.5558558558558558,0.7461461461461462,-0.4668961123982722,0.11095304134242763,0.5803442715101004,0.3402959541412425,0.12344978007936074,0.34882406488111256,0.0,0.0,0.8066666666666666,0.3888888888888889,18,0.3888888888888889,18,-0.38631026216347664,0.6263453180498932,0.6443668269082893,uniform,sparse_bridge,0
query,C_ellipse,667,0.6974512743628186,0.7321339330334832,0.6995502248875561,0.736431784107946,-0.572584507867923,-0.1690638027825728,0.6640123762047504,0.37844238604952035,-0.16137455322139294,0.37076249419435026,0.0,0.0,0.5,1.0,9,1.0,9,-0.8545856125075049,0.34883360246876144,0.6443668269082893,uniform,sparse_bridge,0
